CCN,Provider_Name,State,num_certified_beds,avg_residents_per_day,occupancy_pct,own_for_profit_llc,own_for_profit_corp,own_for_profit_indiv,own_for_profit_partner,own_non_profit_corp,own_non_profit_other,own_non_profit_church,own_govt,is_medicare_and_medicaid,resides_in_hospital,in_chain,n_facilities_in_chain,is_ccrc,rating_overall,rating_health,rating_staffing,rating_qm,rating_qm_long,rating_qm_short,staff_total_hours,staff_rn_hours,staff_lpn_hours,staff_aide_hours,nursing_casemix_index,cycle1_deficiencies,cycle1_health_score,cycle1_total_score,total_weighted_health,infection_citations,health_inspection_overdue,ownership_changed_12m,sprinklers_full,flagged
265205,CEDARGATE HEALTH CARE CENTER,MO,108.0,59.0,0.5462962962962963,1,0,0,0,0,0,0,0,1,0,0,0.0,0,2.0,3.0,1.0,2.0,2.0,2.0,2.81581,0.34568,0.57642,1.89371,1.67237,9.0,80.0,80.0,79.0,0.0,0,0,0,0
265208,STONEBRIDGE VILLA MARIE,MO,120.0,67.8,0.565,1,0,0,0,0,0,0,0,1,0,1,12.0,0,1.0,2.0,1.0,1.0,1.0,1.0,3.40649,0.38112,0.64509,2.38027,1.63629,9.0,100.0,100.0,102.0,0.0,0,0,0,0
265209,NEW MADRID LIVING CENTER,MO,112.0,54.8,0.48928571428571427,0,1,0,0,0,0,0,0,1,0,1,56.0,0,5.0,5.0,4.0,5.0,4.0,5.0,3.84474,0.34846,0.6308,2.86547,1.0616,3.0,12.0,12.0,23.0,0.0,0,0,0,0
265210,RIVER OAKS CARE CENTER,MO,90.0,64.0,0.7111111111111111,0,0,1,0,0,0,0,0,1,0,1,29.0,0,2.0,3.0,1.0,2.0,2.0,3.0,3.35308,0.27422,0.75408,2.32478,1.43469,5.0,24.0,24.0,60.5,0.0,0,0,0,0
265216,SCENIC WELLNESS AND REHABILITATION CENTER,MO,189.0,160.4,0.8486772486772487,1,0,0,0,0,0,0,0,1,0,0,0.0,0,5.0,5.0,2.0,4.0,5.0,3.0,2.9451,0.27471,0.73071,1.93967,1.23313,3.0,12.0,12.0,17.0,0.0,0,0,0,0
265225,ST JAMES LIVING CENTER,MO,90.0,45.6,0.5066666666666667,0,1,0,0,0,0,0,0,1,0,1,56.0,0,1.0,3.0,1.0,1.0,2.0,1.0,3.69241,0.57797,0.8502,2.23171,1.344855,9.0,60.0,60.0,61.0,0.0,0,0,0,0
265236,AVENIR AT MARK TWAIN,MO,120.0,76.0,0.6333333333333333,1,0,0,0,0,0,0,0,1,0,0,0.0,0,1.0,1.0,1.0,2.0,2.0,3.0,3.69241,0.57797,0.8502,2.23171,1.344855,29.0,168.0,168.0,198.0,0.0,0,0,0,1
265237,MAPLE LAWN NURSING HOME,MO,110.0,63.4,0.5763636363636363,0,0,0,0,0,0,0,1,1,0,0,0.0,0,1.0,2.0,3.0,1.0,1.0,1.0,4.72058,0.35492,1.1787,3.18696,1.08038,13.0,112.0,112.0,130.0,0.0,1,0,0,0
265238,MILAN HEALTH CARE CENTER,MO,100.0,94.6,0.946,0,1,0,0,0,0,0,0,1,0,1,31.0,0,1.0,1.0,1.0,2.0,2.0,3.0,1.79761,0.13539,0.34921,1.31302,1.59735,17.0,168.0,168.0,192.75,0.0,0,0,0,1
265239,HERMITAGE NURSING & REHAB,MO,120.0,62.5,0.5208333333333334,1,0,0,0,0,0,0,0,1,0,1,56.0,1,5.0,4.0,2.0,5.0,5.0,3.0,2.91891,0.41266,0.43693,2.06932,1.14268,5.0,40.0,40.0,48.0,0.0,1,0,0,0
265245,COLONIAL SPRINGS HEALTHCARE CENTER,MO,134.0,108.1,0.8067164179104477,0,0,0,0,1,0,0,0,1,0,1,6.0,0,3.0,3.0,3.0,2.0,1.0,3.0,3.53287,0.50862,0.46951,2.55474,1.30303,9.0,72.0,72.0,62.0,0.0,0,0,0,0
265246,SHADY OAKS HEALTHCARE CENTER,MO,120.0,69.9,0.5825,0,1,0,0,0,0,0,0,1,0,0,0.0,0,5.0,5.0,2.0,2.0,2.0,2.0,3.14516,0.54662,0.47325,2.12529,1.55604,3.0,12.0,12.0,15.0,0.0,0,0,0,0
265247,KIRKSVILLE MANOR CARE CENTER,MO,119.0,47.6,0.4,0,1,0,0,0,0,0,0,1,0,1,6.0,0,1.0,1.0,1.0,1.0,1.0,1.0,3.88238,0.2153,0.79311,2.87397,1.20127,15.0,120.0,120.0,194.5,0.0,1,0,0,1
265249,MARIES MANOR,MO,98.0,65.4,0.6673469387755102,1,0,0,0,0,0,0,0,1,0,1,56.0,0,3.0,3.0,2.0,4.0,4.0,3.0,2.46889,0.17237,0.66963,1.62689,0.85098,6.0,56.0,56.0,61.0,0.0,0,0,0,0
265251,"VILLA AT BLUE RIDGE, THE",MO,97.0,88.5,0.9123711340206185,1,0,0,0,0,0,0,0,1,0,1,56.0,0,1.0,2.0,2.0,1.0,1.0,1.0,3.39585,0.19778,0.58464,2.61343,1.14017,22.0,128.0,128.0,119.0,0.0,0,0,0,1
265253,TRUMAN HEALTHCARE & REHABILITATION CENTER,MO,109.0,101.1,0.9275229357798165,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1.0,1.0,3.0,1.0,1.0,1.0,3.48796,0.54093,0.36718,2.57985,1.2037,27.0,148.0,222.0,184.5,0.0,0,0,0,0
265254,HEART OF THE OZARKS HEALTHCARE CENTER,MO,120.0,72.3,0.6024999999999999,1,0,0,0,0,0,0,0,1,0,0,0.0,0,4.0,4.0,3.0,2.0,4.0,1.0,3.33676,0.60306,0.32027,2.41342,1.33387,6.0,36.0,36.0,45.0,0.0,0,0,0,0
265255,CLINTON HEALTHCARE AND REHABILITATION CENTER,MO,120.0,68.4,0.5700000000000001,0,1,0,0,0,0,0,0,1,0,0,0.0,0,2.0,3.0,2.0,1.0,1.0,2.0,4.1228,0.39094,1.0058,2.72606,1.22516,10.0,60.0,60.0,82.75,0.0,0,0,0,1
265258,BELLEVIEW VALLEY NURSING HOME,MO,109.0,85.0,0.7798165137614679,1,0,0,0,0,0,0,0,1,0,0,0.0,0,3.0,3.0,3.0,4.0,4.0,3.0,2.64237,0.19413,0.6279,1.82034,1.22163,9.0,135.0,135.0,225.5,0.0,0,0,0,1
265266,MEDICALODGES NEOSHO,MO,114.0,55.1,0.48333333333333334,0,1,0,0,0,0,0,0,1,0,1,20.0,0,5.0,4.0,3.0,5.0,5.0,5.0,2.68552,0.47596,0.47096,1.7386,1.14447,6.0,28.0,28.0,26.0,0.0,0,0,0,0
265275,BUTLER REHAB AND HEALTHCARE CENTER,MO,98.0,55.5,0.5663265306122449,1,0,0,0,0,0,0,0,1,0,1,14.0,0,1.0,3.0,1.0,1.0,2.0,1.0,2.99095,0.45976,0.66115,1.87005,1.98455,11.0,60.0,60.0,62.0,0.0,0,0,0,0
265279,CEDAR POINTE,MO,102.0,73.7,0.7225490196078431,0,0,0,1,0,0,0,0,1,0,1,5.0,0,1.0,2.0,1.0,1.0,1.0,3.0,3.18158,0.21519,0.84937,2.11702,1.31148,13.0,96.0,96.0,127.75,0.0,0,0,0,0
265285,JEFFERSON CITY MANOR CARE CENTER,MO,102.0,68.5,0.6715686274509803,0,1,0,0,0,0,0,0,1,0,0,0.0,0,2.0,3.0,1.0,2.0,1.0,2.0,3.00732,0.25053,0.57534,2.18145,1.21942,12.0,48.0,48.0,59.0,0.0,0,0,0,0
265289,COX MEDICAL CENTERS MEYER ORTHOPEDIC AND REHAB,MO,28.0,5.2,0.18571428571428572,0,0,0,0,1,0,0,0,0,1,0,0.0,0,5.0,5.0,4.0,3.0,4.0,3.0,9.90956,8.18964,1.71992,0.0,1.31212,0.0,0.0,0.0,3.0,0.0,0,0,0,0
265294,LIFE CARE CENTER OF CARROLLTON,MO,120.0,60.1,0.5008333333333334,0,0,0,1,0,0,0,0,1,0,1,194.0,0,4.0,3.0,2.0,5.0,5.0,4.0,3.21479,0.29668,1.19596,1.72216,1.09884,8.0,56.0,56.0,87.0,0.0,0,0,0,0
265302,PARKSIDE MANOR,MO,120.0,76.0,0.6333333333333333,1,0,0,0,0,0,0,0,1,0,1,56.0,0,2.0,2.0,3.0,2.0,2.0,3.0,3.22967,0.26464,0.43201,2.53301,1.0404,16.0,96.0,144.0,150.0,0.0,0,0,0,1
265303,IGNITE MEDICAL RESORT CARONDELET LLC,MO,162.0,110.7,0.6833333333333333,1,0,0,0,0,0,0,0,1,0,1,25.0,0,1.0,1.0,1.0,4.0,5.0,2.0,2.87624,0.32651,0.77718,1.77255,1.43946,36.0,296.0,296.0,275.0,0.0,1,0,0,0
265307,ASPIRE SENIOR LIVING WEBB CITY,MO,120.0,105.4,0.8783333333333334,1,0,0,0,0,0,0,0,1,0,1,15.0,0,2.0,2.0,2.0,3.0,4.0,3.0,3.15513,0.2018,0.57585,2.37748,1.00627,9.0,88.0,88.0,104.0,0.0,0,0,0,0
265308,NEW MARK REHAB AND HEALTHCARE CENTER,MO,199.0,157.9,0.7934673366834171,1,0,0,0,0,0,0,0,1,0,1,14.0,0,1.0,2.0,1.0,3.0,4.0,2.0,3.28075,0.30861,0.74524,2.2269,1.49181,15.0,128.0,128.0,122.0,0.0,0,0,0,0
265309,ASPIRE SENIOR LIVING JOPLIN,MO,120.0,111.7,0.9308333333333334,1,0,0,0,0,0,0,0,1,0,1,15.0,0,1.0,1.0,2.0,3.0,4.0,2.0,3.88112,0.4461,0.65712,2.77791,1.37544,26.0,192.0,192.0,177.0,0.0,0,0,0,0
265310,DELMAR GARDENS SOUTH,MO,184.0,174.4,0.9478260869565218,0,1,0,0,0,0,0,0,1,0,1,13.0,0,5.0,5.0,3.0,2.0,4.0,1.0,5.38325,0.46676,1.06115,3.85534,1.31323,3.0,12.0,12.0,17.0,0.0,0,0,0,0
265312,GAINESVILLE NURSING,MO,99.0,45.7,0.46161616161616165,0,1,0,0,0,0,0,0,1,0,1,8.0,0,3.0,4.0,2.0,1.0,1.0,3.0,2.63918,0.56766,0.26644,1.80507,1.16318,7.0,32.0,48.0,45.0,0.0,0,0,0,0
265318,"NHC HEALTHCARE, MARYLAND HEIGHTS",MO,220.0,199.2,0.9054545454545454,1,0,0,0,0,0,0,0,1,0,1,63.0,0,4.0,4.0,4.0,4.0,4.0,4.0,3.37635,0.51326,0.69012,2.17297,1.19999,6.0,40.0,40.0,36.0,0.0,0,0,0,0
265320,ASPIRE SENIOR LIVING CARTHAGE,MO,120.0,112.0,0.9333333333333333,0,1,0,0,0,0,0,0,1,0,1,15.0,0,4.0,4.0,1.0,5.0,5.0,5.0,3.19018,0.18848,0.49566,2.50604,1.13262,7.0,60.0,60.0,55.0,0.0,0,0,0,0
265321,GARDEN VIEW CARE CENTER,MO,80.0,49.6,0.62,0,1,0,0,0,0,0,0,1,0,0,0.0,0,1.0,2.0,4.0,1.0,1.0,3.0,4.64504,0.4706,0.79759,3.37685,1.12733,13.0,96.0,96.0,153.0,0.0,0,0,0,1
265322,NIXA NURSING & REHAB,MO,82.0,73.6,0.897560975609756,0,1,0,0,0,0,0,0,1,0,1,56.0,0,5.0,5.0,2.0,2.0,2.0,3.0,3.27443,0.3057,0.67877,2.28996,1.19293,3.0,16.0,16.0,16.0,0.0,0,0,0,0
265324,WOODLAND MANOR NURSING CENTER,MO,178.0,126.2,0.7089887640449438,1,0,0,0,0,0,0,0,1,0,1,5.0,0,1.0,3.0,1.0,1.0,3.0,1.0,3.64321,0.21048,0.69426,2.73848,1.38238,15.0,60.0,60.0,62.0,0.0,0,0,0,0
265325,DELMAR GARDENS NORTH,MO,240.0,173.9,0.7245833333333334,0,1,0,0,0,0,0,0,1,0,1,13.0,1,2.0,3.0,2.0,1.0,3.0,1.0,3.37055,0.1723,0.82402,2.37423,1.18064,6.0,32.0,32.0,91.25,0.0,0,0,0,1
265326,REPUBLIC NURSING & REHAB,MO,127.0,111.9,0.8811023622047245,0,1,0,0,0,0,0,0,1,0,1,56.0,0,5.0,4.0,3.0,5.0,5.0,5.0,2.86773,0.41836,0.44449,2.00488,1.11232,1.0,16.0,16.0,28.0,0.0,0,0,0,0
265327,PHELPS HEALTH,MO,20.0,9.7,0.485,0,0,0,0,0,1,0,0,0,1,0,0.0,0,5.0,5.0,5.0,4.0,4.0,4.0,7.6151,4.8179,0.26499,2.53221,1.41764,0.0,0.0,0.0,0.0,0.0,0,0,0,0
265330,NORTH VILLAGE PARK,MO,183.0,173.9,0.9502732240437158,1,0,0,0,0,0,0,0,1,0,1,31.0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.07303,0.13414,0.21035,1.72854,1.4567,56.0,843.0,843.0,1052.75,0.0,1,0,0,1
265331,FOUNTAIN CARE AT SUNSET HILLS,MO,166.0,88.1,0.5307228915662651,1,0,0,0,0,0,0,0,1,0,0,0.0,0,1.0,1.0,1.0,2.0,4.0,1.0,3.38561,0.13839,1.00959,2.23764,1.37861,15.0,72.0,72.0,204.75,0.0,0,0,0,1
265333,ASPIRE SENIOR LIVING JONESBURG,MO,81.0,59.4,0.7333333333333333,1,0,0,0,0,0,0,0,1,0,1,15.0,0,4.0,3.0,2.0,5.0,5.0,3.0,2.29425,0.49172,0.53516,1.26736,1.24621,13.0,88.0,88.0,87.0,0.0,0,0,0,0
265335,WILLOW CARE NURSING HOME,MO,105.0,67.4,0.641904761904762,0,0,0,0,1,0,0,0,1,0,0,0.0,0,3.0,4.0,4.0,1.0,2.0,1.0,3.87907,0.44194,0.73648,2.70066,1.25661,8.0,32.0,32.0,34.0,0.0,0,0,0,0
265336,CARRIAGE SQUARE REHAB AND HEALTHCARE CENTER,MO,130.0,90.7,0.6976923076923077,1,0,0,0,0,0,0,0,1,0,1,14.0,0,1.0,1.0,1.0,1.0,2.0,1.0,3.61648,0.35074,0.67636,2.58938,1.5844,20.0,271.0,271.0,243.25,0.0,0,0,0,0
265337,PACIFIC CARE CENTER,MO,118.0,51.3,0.4347457627118644,0,1,0,0,0,0,0,0,1,0,1,56.0,0,1.0,3.0,1.0,1.0,1.0,3.0,2.99953,0.20078,0.75704,2.04171,1.23948,11.0,80.0,80.0,85.0,0.0,0,0,0,0
265338,"WESTCHESTER HOUSE, THE",MO,159.0,88.7,0.5578616352201258,0,1,0,0,0,0,0,0,1,0,1,194.0,0,2.0,2.0,3.0,4.0,4.0,4.0,3.3923,0.71162,0.72833,1.95235,1.18657,16.0,124.0,124.0,124.0,0.0,0,0,0,1
265339,ALPINE BREEZE HEALTH AND WELLNESS,MO,154.0,145.5,0.9448051948051948,0,1,0,0,0,0,0,0,1,0,1,16.0,0,1.0,1.0,1.0,4.0,5.0,3.0,2.44681,0.22485,0.42738,1.79458,1.69066,12.0,96.0,96.0,190.0,0.0,0,0,0,1
265340,LIFE CARE CENTER OF SULLIVAN,MO,120.0,68.1,0.5675,0,1,0,0,0,0,0,0,1,0,1,194.0,0,3.0,3.0,2.0,3.0,4.0,2.0,3.62251,0.47401,1.05024,2.09825,1.27094,10.0,80.0,80.0,82.0,0.0,0,0,0,0
265341,"PILLARS OF NORTH COUNTY HEALTH & REHAB CENTER, THE",MO,120.0,59.5,0.49583333333333335,0,1,0,0,0,0,0,0,1,0,1,13.0,0,2.0,2.0,1.0,5.0,5.0,3.0,2.48636,0.2374,0.59762,1.65133,1.17374,17.0,80.0,80.0,109.5,0.0,0,0,0,0
265343,COUNTRY VILLA WELLNESS & REHABILITATION,MO,148.0,90.4,0.6108108108108109,0,1,0,0,0,0,0,0,1,0,1,13.0,0,3.0,4.0,1.0,2.0,3.0,1.0,3.75933,0.17014,0.93591,2.65328,1.3439,9.0,48.0,48.0,48.0,0.0,0,0,0,0
265345,LIFE CARE CENTER OF BRIDGETON,MO,91.0,76.6,0.8417582417582417,1,0,0,0,0,0,0,0,1,0,1,194.0,0,3.0,3.0,2.0,4.0,5.0,3.0,3.55116,0.44103,0.96844,2.14168,1.32963,16.0,84.0,84.0,88.0,0.0,0,0,0,0
265347,ADAIR VILLAGE,MO,120.0,56.8,0.47333333333333333,0,0,1,0,0,0,0,0,1,0,1,29.0,0,3.0,3.0,2.0,2.0,2.0,2.0,3.55789,0.28112,1.08744,2.18933,1.28296,10.0,56.0,56.0,76.0,0.0,1,0,0,0
265348,CAMELOT NURSING AND REHABILITATION CENTER,MO,97.0,70.9,0.7309278350515465,1,0,0,0,0,0,0,0,1,0,1,31.0,0,5.0,5.0,2.0,4.0,5.0,2.0,4.17878,0.7396,0.7318,2.70738,1.61785,2.0,8.0,8.0,11.0,0.0,0,0,0,0
265349,GOLDEN YEARS CENTER FOR REHAB AND HEALTHCARE,MO,128.0,77.0,0.6015625,1,0,0,0,0,0,0,0,1,0,1,11.0,0,1.0,1.0,1.0,2.0,1.0,3.0,3.50234,0.28319,0.93749,2.28166,1.32177,38.0,527.0,791.0,638.25,0.0,0,0,0,1
265351,LANSDOWNE VILLAGE,MO,145.0,117.8,0.8124137931034483,0,1,0,0,0,0,0,0,1,0,1,31.0,0,2.0,2.0,2.0,3.0,4.0,2.0,3.80362,0.32476,0.97536,2.5035,1.52856,15.0,124.0,124.0,120.0,0.0,0,0,0,0
265352,MANCHESTER REHAB AND HEALTHCARE CENTER,MO,137.0,79.2,0.5781021897810219,0,1,0,0,0,0,0,0,1,0,1,14.0,0,1.0,1.0,1.0,1.0,3.0,1.0,3.36788,0.36241,0.52394,2.48153,1.4979,11.0,135.0,135.0,167.25,0.0,0,0,0,1
265353,QUAIL RUN HEALTH CARE CENTER,MO,84.0,57.3,0.6821428571428572,1,0,0,0,0,0,0,0,1,0,1,29.0,0,2.0,2.0,2.0,2.0,2.0,3.0,3.18807,0.33556,0.79434,2.05817,1.29329,19.0,136.0,136.0,121.0,0.0,0,0,0,0
265354,MARYVILLE LIVING CENTER,MO,105.0,43.4,0.41333333333333333,0,1,0,0,0,0,0,0,1,0,1,56.0,0,1.0,2.0,2.0,1.0,1.0,2.0,3.47926,0.50794,0.64593,2.32539,1.27515,9.0,104.0,104.0,128.0,0.0,0,0,0,1
265355,LIFE CARE CENTER OF GRANDVIEW,MO,172.0,107.8,0.6267441860465116,0,0,0,1,0,0,0,0,1,0,1,194.0,0,2.0,2.0,3.0,4.0,5.0,3.0,3.29007,0.2986,0.76326,2.22822,1.05572,16.0,108.0,162.0,165.5,0.0,0,0,0,1
265356,VALLEY MANOR AND REHABILITATION CENTER,MO,120.0,67.6,0.5633333333333332,0,1,0,0,0,0,0,0,1,0,1,29.0,0,2.0,2.0,2.0,4.0,2.0,5.0,3.38384,0.28899,0.67729,2.41756,1.30585,24.0,196.0,196.0,155.0,0.0,0,0,0,0
265358,RIVERBEND HEIGHTS HEALTH & REHABILITATION,MO,154.0,79.4,0.5155844155844156,1,0,0,0,0,0,0,0,1,0,1,9.0,0,2.0,2.0,4.0,4.0,4.0,3.0,3.86489,0.52299,0.80139,2.5405,1.07345,10.0,80.0,120.0,126.0,0.0,0,0,0,0
265359,"LUTHERAN HOME, THE",MO,274.0,172.3,0.6288321167883212,0,0,0,0,1,0,0,0,1,0,0,0.0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.62387,0.69539,0.86054,3.06793,1.24909,2.0,8.0,8.0,12.0,0.0,0,0,0,0
265360,LEWIS COUNTY NURSING HOME DISTRICT,MO,118.0,47.2,0.4,0,0,0,0,0,0,0,1,1,0,0,0.0,0,1.0,1.0,4.0,2.0,2.0,2.0,3.62678,0.46072,0.74614,2.41991,1.10739,15.0,112.0,168.0,183.0,0.0,0,0,0,0
265361,RIVERDELL CARE CENTER,MO,60.0,50.5,0.8416666666666667,0,0,1,0,0,0,0,0,1,0,1,29.0,0,2.0,4.0,1.0,1.0,1.0,3.0,2.705,0.29436,0.58672,1.82391,1.24607,5.0,48.0,48.0,36.0,0.0,0,0,0,0
265362,MEADOW VIEW HEALTH & REHABILITATION,MO,120.0,86.0,0.7166666666666667,0,1,0,0,0,0,0,0,1,0,1,9.0,0,1.0,1.0,3.0,3.0,4.0,1.0,2.95662,0.51596,0.67265,1.76801,1.18922,11.0,96.0,96.0,185.5,0.0,0,0,0,0
265363,RIVERWAYS MANOR,MO,60.0,43.5,0.725,0,0,1,0,0,0,0,0,1,0,0,0.0,0,3.0,4.0,2.0,1.0,1.0,1.0,3.37035,0.70947,0.40582,2.25506,1.36452,7.0,28.0,28.0,38.0,0.0,0,0,0,0
265365,STONEBRIDGE FLORISSANT,MO,120.0,73.7,0.6141666666666666,0,1,0,0,0,0,0,0,1,0,1,12.0,0,2.0,3.0,1.0,3.0,3.0,3.0,3.31269,0.31006,0.70934,2.29328,1.34258,9.0,44.0,44.0,62.0,0.0,0,0,0,0
265367,CYPRESS POINT-SKILLED NURSING BY AMERICARE,MO,79.0,64.2,0.8126582278481013,0,1,0,0,0,0,0,0,1,0,1,23.0,0,4.0,4.0,4.0,4.0,5.0,4.0,4.00941,0.74139,0.86436,2.40366,1.32387,6.0,40.0,40.0,52.75,0.0,0,0,0,0
265368,ROCK POINT NURSING CENTER,MO,86.0,69.6,0.8093023255813953,0,1,0,0,0,0,0,0,1,0,1,8.0,0,4.0,5.0,1.0,3.0,3.0,3.0,3.05808,0.23582,0.67989,2.14236,1.42749,4.0,16.0,16.0,20.0,0.0,0,0,0,0
265369,CRYSTAL OAKS,MO,131.0,121.5,0.9274809160305344,1,0,0,0,0,0,0,0,1,0,1,8.0,0,4.0,4.0,3.0,3.0,3.0,3.0,4.11556,0.42273,0.69315,2.99968,1.395,2.0,8.0,8.0,37.75,0.0,0,0,0,0
265373,LIFE CARE CENTER OF WAYNESVILLE,MO,120.0,76.2,0.635,0,1,0,0,0,0,0,0,1,0,1,194.0,0,3.0,3.0,2.0,4.0,5.0,2.0,3.66128,0.38048,1.07471,2.20608,1.24293,14.0,116.0,116.0,102.0,0.0,0,0,0,0
265374,GRANDVIEW HEALTHCARE CENTER,MO,102.0,50.8,0.49803921568627446,1,0,0,0,0,0,0,0,1,0,1,56.0,0,2.0,3.0,2.0,1.0,1.0,3.0,2.99801,0.36123,0.7822,1.85458,1.16363,12.0,116.0,116.0,92.0,0.0,0,0,0,0
265377,JEFFERSON HEALTH CARE,MO,118.0,64.5,0.5466101694915254,0,1,0,0,0,0,0,0,1,0,1,29.0,0,1.0,1.0,3.0,2.0,3.0,1.0,3.57115,0.35864,0.73235,2.48016,1.25153,22.0,180.0,180.0,177.0,0.0,0,0,0,0
265379,PINNACLE POINT WELLNESS & REHABILITATION,MO,180.0,117.1,0.6505555555555556,1,0,0,0,0,0,0,0,1,0,1,29.0,0,3.0,3.0,2.0,2.0,2.0,3.0,4.03295,0.16623,0.94427,2.92245,1.074,3.0,20.0,20.0,60.75,0.0,0,0,0,1
265381,NORTHWOOD HILLS CARE CENTER,MO,120.0,89.0,0.7416666666666667,0,1,0,0,0,0,0,0,1,0,1,194.0,0,3.0,3.0,4.0,3.0,4.0,3.0,3.64665,0.29711,0.92717,2.42237,1.0543,12.0,96.0,96.0,95.0,0.0,0,0,0,0
265382,MEMORY LANE OF DEXTER,MO,73.0,66.8,0.915068493150685,1,0,0,0,0,0,0,0,1,0,1,8.0,0,3.0,4.0,1.0,3.0,3.0,3.0,3.34264,0.37003,0.59915,2.37345,1.25299,4.0,28.0,28.0,29.0,0.0,0,0,0,0
265383,FOUNTAINBLEAU LODGE,MO,33.0,28.9,0.8757575757575757,0,1,0,0,0,0,0,0,1,0,1,8.0,0,4.0,4.0,4.0,2.0,3.0,1.0,4.51144,0.81183,0.99604,2.70357,1.29376,3.0,24.0,24.0,33.0,0.0,0,0,0,0
265385,HERITAGE HALL NURSING CENTER,MO,60.0,41.7,0.6950000000000001,0,1,0,0,0,0,0,0,1,0,1,23.0,0,5.0,4.0,2.0,5.0,3.0,5.0,2.90701,0.54786,0.44471,1.91443,1.23198,5.0,36.0,36.0,36.0,0.0,0,0,0,0
265387,HUNTER ACRES CARING CENTER,MO,120.0,89.9,0.7491666666666668,0,0,1,0,0,0,0,0,1,0,1,29.0,0,3.0,4.0,1.0,3.0,2.0,4.0,3.19535,0.20218,0.68015,2.31302,1.43526,9.0,44.0,44.0,42.0,0.0,0,0,0,0
265389,SOUTHBROOK NURSING CENTER,MO,104.0,89.3,0.8586538461538461,1,0,0,0,0,0,0,0,1,0,1,23.0,0,4.0,4.0,2.0,3.0,2.0,4.0,3.99136,0.52914,0.91259,2.54964,1.49492,10.0,32.0,32.0,29.0,0.0,0,0,0,0
265390,SUNSET HEALTH CARE CENTER,MO,120.0,114.2,0.9516666666666667,0,1,0,0,0,0,0,0,1,0,1,31.0,0,2.0,2.0,2.0,3.0,4.0,3.0,2.96584,0.23963,0.73838,1.98783,1.44962,7.0,99.0,149.0,136.75,0.0,0,0,0,0
265392,DELHAVEN MANOR,MO,156.0,77.8,0.85,0,1,0,0,0,0,0,0,1,0,1,29.0,0,3.0,3.0,3.0,4.0,4.0,3.0,3.69241,0.57797,0.8502,2.23171,1.344855,8.0,48.0,48.0,99.75,0.0,0,0,0,1
265393,SHEPHERD OF THE HILLS LIVING CENTER,MO,100.0,77.5,0.775,1,0,0,0,0,0,0,0,1,0,1,56.0,0,3.0,3.0,1.0,5.0,3.0,5.0,2.86016,0.13714,0.73623,1.98679,1.17727,10.0,48.0,48.0,60.0,0.0,1,0,0,0
265395,MAPLE GROVE WELLNESS & REHABILITATION,MO,144.0,80.2,0.5569444444444445,0,1,0,0,0,0,0,0,1,0,1,62.0,0,1.0,2.0,1.0,2.0,3.0,1.0,2.66675,0.17081,0.65362,1.84232,1.82266,21.0,140.0,140.0,141.0,0.0,0,0,0,0
265396,CALIFORNIA CARE CENTER,MO,60.0,35.9,0.5983333333333333,0,1,0,0,0,0,0,0,1,0,1,56.0,0,5.0,5.0,2.0,4.0,4.0,4.0,2.9929,0.28272,0.61372,2.09646,1.19362,0.0,0.0,0.0,12.0,0.0,0,0,0,0
265398,WELLSVILLE HEALTH CARE CENTER,MO,112.0,68.0,0.6071428571428571,1,0,0,0,0,0,0,0,1,0,1,31.0,0,1.0,1.0,1.0,2.0,2.0,2.0,2.00502,0.32973,0.33944,1.33584,1.57583,14.0,144.0,216.0,210.0,0.0,0,0,0,1
265400,BROOKE HAVEN HEALTHCARE,MO,120.0,62.8,0.5233333333333333,0,0,0,0,1,0,0,0,1,0,0,0.0,0,3.0,3.0,3.0,4.0,5.0,3.0,3.81545,0.45448,0.82632,2.53464,1.36792,15.0,88.0,88.0,79.0,0.0,0,0,0,0
265402,RANCHO REHAB AND HEALTHCARE CENTER,MO,120.0,82.4,0.6866666666666668,1,0,0,0,0,0,0,0,1,0,1,14.0,0,1.0,1.0,1.0,2.0,4.0,1.0,3.39849,0.40528,0.49876,2.49444,1.38993,17.0,132.0,198.0,259.25,0.0,0,0,0,0
265404,MAYWOOD TERRACE LIVING CENTER,MO,89.0,40.9,0.4595505617977528,1,0,0,0,0,0,0,0,1,0,1,29.0,0,1.0,2.0,1.0,1.0,1.0,3.0,3.27854,0.23281,0.85041,2.19531,1.28855,18.0,140.0,140.0,140.0,0.0,0,0,0,0
265405,LIFE CARE CENTER OF BROOKFIELD,MO,120.0,87.6,0.73,0,1,0,0,0,0,0,0,1,0,1,194.0,0,2.0,1.0,4.0,5.0,5.0,5.0,3.58709,0.53173,0.63284,2.42253,1.25724,2.0,24.0,24.0,231.75,0.0,0,0,0,1
265406,AUTUMN OAKS CARING CENTER,MO,120.0,71.3,0.5941666666666666,0,0,1,0,0,0,0,0,1,0,1,29.0,0,1.0,2.0,2.0,1.0,1.0,3.0,3.66958,0.47041,0.58054,2.61863,1.3843,12.0,135.0,135.0,131.25,0.0,0,0,0,1
